target,shape,surface,color
edible,flat,scaly,buff
poisonous,convex,smooth,white
poisonous,flat,scaly,yellow
edible,flat,scaly,brown
poisonous,bell,scaly,white
edible,convex,scaly,brown
poisonous,flat,scaly,yellow
poisonous,convex,smooth,buff
poisonous,convex,scaly,brown
poisonous,convex,smooth,gray
poisonous,flat,smooth,gray
poisonous,convex,scaly,brown
edible,flat,scaly,white
poisonous,convex,scaly,brown
poisonous,flat,fibrous,gray
poisonous,convex,scaly,red
poisonous,convex,smooth,white
poisonous,flat,scaly,gray
poisonous,convex,smooth,white
poisonous,knobbed,scaly,yellow
poisonous,flat,smooth,white
poisonous,flat,smooth,gray
edible,convex,scaly,cinnamon
poisonous,convex,smooth,white
poisonous,convex,scaly,brown
poisonous,flat,scaly,pink
poisonous,flat,scaly,yellow
edible,convex,smooth,pink
poisonous,flat,scaly,buff
poisonous,convex,fibrous,yellow
poisonous,flat,scaly,yellow
edible,flat,fibrous,brown
edible,convex,fibrous,brown
poisonous,convex,scaly,brown
poisonous,flat,smooth,gray
poisonous,convex,smooth,buff
poisonous,flat,smooth,gray
poisonous,convex,smooth,buff
edible,convex,scaly,green
poisonous,flat,scaly,yellow
poisonous,flat,smooth,gray
poisonous,convex,scaly,brown
poisonous,flat,scaly,yellow
poisonous,flat,smooth,white
poisonous,convex,smooth,white
poisonous,flat,scaly,gray
poisonous,flat,scaly,yellow
poisonous,convex,scaly,brown
poisonous,convex,scaly,yellow
edible,flat,smooth,brown
poisonous,flat,scaly,yellow
poisonous,flat,smooth,gray
poisonous,convex,scaly,brown
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,smooth,white
poisonous,flat,smooth,pink
poisonous,flat,scaly,yellow
edible,knobbed,smooth,pink
poisonous,convex,smooth,buff
poisonous,convex,smooth,white
poisonous,convex,smooth,white
poisonous,convex,scaly,brown
poisonous,bell,scaly,pink
poisonous,convex,smooth,buff
edible,convex,scaly,pink
poisonous,convex,scaly,brown
poisonous,convex,scaly,yellow
poisonous,convex,smooth,white
edible,flat,scaly,buff
poisonous,flat,smooth,buff
edible,convex,fibrous,cinnamon
edible,flat,smooth,pink
edible,convex,scaly,brown
edible,flat,smooth,pink
poisonous,flat,smooth,gray
edible,knobbed,smooth,red
edible,knobbed,scaly,red
poisonous,flat,smooth,white
edible,knobbed,smooth,buff
poisonous,convex,smooth,buff
poisonous,bell,scaly,yellow
poisonous,convex,smooth,white
poisonous,convex,fibrous,yellow
poisonous,flat,scaly,yellow
poisonous,bell,fibrous,brown
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
edible,flat,scaly,cinnamon
poisonous,convex,scaly,red
poisonous,flat,smooth,white
poisonous,convex,scaly,brown
poisonous,bell,scaly,pink
poisonous,flat,scaly,yellow
poisonous,convex,smooth,buff
poisonous,flat,scaly,yellow
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,convex,scaly,brown
poisonous,flat,scaly,yellow
edible,convex,smooth,brown
poisonous,flat,scaly,yellow
edible,flat,smooth,buff
edible,flat,smooth,red
edible,convex,smooth,brown
poisonous,flat,smooth,white
poisonous,flat,scaly,yellow
edible,flat,smooth,pink
edible,convex,smooth,red
poisonous,flat,scaly,yellow
poisonous,bell,scaly,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,gray
poisonous,convex,smooth,buff
poisonous,convex,fibrous,yellow
poisonous,flat,smooth,white
poisonous,convex,smooth,gray
edible,flat,scaly,green
poisonous,flat,scaly,yellow
poisonous,convex,scaly,brown
poisonous,convex,smooth,buff
edible,convex,fibrous,cinnamon
poisonous,convex,smooth,gray
edible,convex,scaly,purple
poisonous,convex,fibrous,yellow
poisonous,flat,fibrous,gray
poisonous,flat,scaly,white
poisonous,convex,scaly,brown
poisonous,convex,scaly,brown
poisonous,convex,scaly,gray
edible,convex,scaly,pink
poisonous,flat,smooth,gray
poisonous,convex,smooth,buff
poisonous,convex,scaly,brown
poisonous,convex,smooth,gray
poisonous,convex,scaly,brown
poisonous,flat,smooth,white
poisonous,convex,smooth,gray
poisonous,convex,smooth,gray
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,gray
poisonous,convex,scaly,yellow
poisonous,convex,smooth,gray
poisonous,flat,smooth,buff
poisonous,flat,smooth,white
poisonous,flat,fibrous,gray
poisonous,flat,smooth,buff
poisonous,convex,scaly,brown
poisonous,convex,smooth,white
edible,knobbed,smooth,red
poisonous,flat,scaly,buff
poisonous,convex,scaly,brown
edible,knobbed,scaly,brown
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,convex,scaly,brown
poisonous,convex,smooth,white
poisonous,convex,scaly,brown
poisonous,bell,smooth,pink
poisonous,convex,scaly,red
poisonous,flat,scaly,gray
poisonous,convex,scaly,yellow
poisonous,convex,scaly,gray
poisonous,flat,scaly,white
poisonous,flat,smooth,gray
edible,knobbed,scaly,pink
poisonous,convex,smooth,white
edible,knobbed,smooth,pink
poisonous,flat,smooth,white
poisonous,convex,scaly,brown
poisonous,convex,fibrous,yellow
poisonous,flat,scaly,gray
poisonous,convex,scaly,gray
edible,convex,scaly,red
poisonous,flat,scaly,yellow
poisonous,convex,scaly,brown
poisonous,convex,smooth,buff
poisonous,flat,scaly,yellow
edible,knobbed,scaly,red
poisonous,flat,scaly,pink
poisonous,flat,scaly,white
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
edible,flat,scaly,green
poisonous,convex,smooth,white
poisonous,convex,smooth,white
poisonous,convex,smooth,buff
poisonous,convex,scaly,brown
edible,knobbed,scaly,red
edible,knobbed,smooth,pink
edible,convex,scaly,buff
poisonous,convex,smooth,gray
poisonous,flat,scaly,yellow
poisonous,convex,scaly,brown
poisonous,conical,scaly,white
poisonous,flat,smooth,white
poisonous,flat,smooth,gray
poisonous,convex,scaly,red
poisonous,convex,smooth,gray
poisonous,convex,scaly,brown
edible,convex,scaly,pink
edible,flat,scaly,white
poisonous,flat,scaly,yellow
poisonous,convex,scaly,brown
poisonous,convex,fibrous,yellow
poisonous,convex,scaly,brown
poisonous,convex,smooth,gray
poisonous,convex,scaly,brown
edible,knobbed,fibrous,brown
poisonous,convex,smooth,white
poisonous,flat,scaly,yellow
edible,convex,scaly,pink
poisonous,bell,scaly,buff
poisonous,flat,scaly,gray
edible,flat,scaly,green
poisonous,convex,scaly,brown
poisonous,convex,scaly,brown
poisonous,flat,smooth,buff
poisonous,flat,scaly,yellow
poisonous,convex,scaly,brown
edible,flat,scaly,brown
poisonous,convex,scaly,brown
edible,flat,scaly,red
edible,convex,scaly,buff
edible,convex,smooth,brown
poisonous,flat,smooth,white
edible,convex,scaly,buff
poisonous,convex,fibrous,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
edible,knobbed,scaly,red
poisonous,flat,smooth,white
edible,knobbed,scaly,cinnamon
edible,knobbed,scaly,brown
poisonous,bell,smooth,pink
poisonous,convex,scaly,brown
poisonous,convex,smooth,buff
edible,flat,scaly,green
poisonous,convex,smooth,buff
edible,flat,scaly,purple
poisonous,convex,scaly,brown
poisonous,convex,smooth,white
edible,convex,smooth,red
edible,flat,scaly,pink
poisonous,convex,scaly,brown
poisonous,convex,scaly,brown
poisonous,convex,smooth,white
poisonous,flat,scaly,yellow
edible,convex,scaly,brown
edible,convex,scaly,red
poisonous,convex,smooth,white
poisonous,convex,scaly,yellow
poisonous,flat,smooth,buff
poisonous,flat,fibrous,yellow
poisonous,convex,smooth,gray
edible,flat,smooth,pink
edible,convex,scaly,brown
poisonous,bell,scaly,white
poisonous,flat,scaly,yellow
poisonous,convex,scaly,red
poisonous,convex,smooth,buff
poisonous,convex,smooth,buff
poisonous,convex,scaly,brown
poisonous,bell,scaly,pink
edible,convex,scaly,cinnamon
poisonous,convex,scaly,brown
poisonous,convex,smooth,white
poisonous,convex,scaly,brown
edible,flat,scaly,brown
poisonous,convex,scaly,brown
poisonous,flat,smooth,gray
poisonous,convex,scaly,red
edible,convex,scaly,green
poisonous,bell,scaly,pink
edible,convex,smooth,pink
poisonous,convex,scaly,brown
poisonous,convex,scaly,brown
poisonous,flat,smooth,gray
poisonous,flat,scaly,yellow
poisonous,flat,scaly,pink
poisonous,convex,scaly,brown
poisonous,convex,scaly,brown
edible,flat,smooth,buff
poisonous,flat,smooth,buff
edible,convex,scaly,cinnamon
edible,convex,scaly,white
poisonous,convex,scaly,brown
edible,flat,scaly,brown
poisonous,convex,scaly,brown
poisonous,convex,scaly,brown
edible,knobbed,scaly,pink
poisonous,flat,smooth,white
poisonous,convex,scaly,brown
poisonous,flat,scaly,yellow
edible,knobbed,scaly,brown
poisonous,flat,smooth,gray
poisonous,flat,smooth,white
poisonous,flat,fibrous,gray
edible,flat,smooth,brown
poisonous,convex,fibrous,yellow
poisonous,convex,scaly,brown
poisonous,convex,scaly,red
poisonous,flat,scaly,yellow
poisonous,bell,smooth,white
poisonous,convex,smooth,buff
edible,flat,scaly,buff
edible,convex,fibrous,cinnamon
poisonous,flat,smooth,white
edible,knobbed,smooth,pink
edible,knobbed,scaly,brown
edible,convex,scaly,buff
poisonous,convex,fibrous,yellow
poisonous,flat,smooth,gray
poisonous,flat,scaly,yellow
edible,convex,scaly,red
poisonous,flat,smooth,buff
edible,convex,scaly,brown
poisonous,flat,scaly,yellow
poisonous,flat,fibrous,gray
poisonous,bell,scaly,buff
poisonous,convex,scaly,red
poisonous,flat,scaly,yellow
poisonous,flat,fibrous,yellow
poisonous,flat,scaly,white
edible,knobbed,smooth,red
poisonous,flat,scaly,yellow
edible,knobbed,smooth,brown
poisonous,flat,scaly,yellow
poisonous,flat,scaly,gray
poisonous,flat,scaly,yellow
poisonous,convex,scaly,red
edible,flat,smooth,buff
poisonous,flat,smooth,white
poisonous,convex,smooth,white
poisonous,flat,scaly,gray
edible,flat,scaly,pink
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
edible,knobbed,smooth,red
edible,convex,scaly,brown
poisonous,convex,scaly,yellow
poisonous,flat,smooth,buff
poisonous,convex,scaly,gray
poisonous,flat,smooth,gray
poisonous,convex,smooth,white
poisonous,convex,fibrous,brown
poisonous,flat,smooth,buff
edible,flat,scaly,red
poisonous,flat,scaly,yellow
poisonous,convex,smooth,buff
edible,knobbed,fibrous,brown
poisonous,flat,scaly,yellow
edible,knobbed,scaly,cinnamon
poisonous,convex,fibrous,gray
poisonous,convex,scaly,brown
edible,flat,scaly,pink
poisonous,convex,smooth,buff
poisonous,convex,scaly,gray
poisonous,flat,scaly,yellow
poisonous,convex,scaly,red
edible,flat,scaly,green
poisonous,flat,scaly,yellow
poisonous,convex,smooth,gray
poisonous,convex,smooth,white
poisonous,flat,smooth,buff
edible,convex,scaly,brown
poisonous,flat,fibrous,yellow
edible,flat,scaly,purple
poisonous,convex,scaly,brown
edible,convex,smooth,brown
poisonous,convex,smooth,white
poisonous,flat,scaly,yellow
edible,flat,smooth,buff
edible,knobbed,fibrous,cinnamon
poisonous,convex,smooth,gray
poisonous,flat,scaly,gray
poisonous,convex,scaly,red
edible,flat,scaly,pink
edible,knobbed,scaly,pink
poisonous,convex,scaly,yellow
poisonous,convex,scaly,brown
edible,flat,smooth,brown
poisonous,flat,scaly,yellow
poisonous,convex,scaly,brown
edible,flat,smooth,brown
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
edible,flat,fibrous,cinnamon
poisonous,bell,scaly,buff
edible,knobbed,scaly,red
poisonous,convex,smooth,buff
poisonous,convex,smooth,gray
poisonous,flat,scaly,yellow
poisonous,convex,smooth,gray
poisonous,convex,scaly,red
poisonous,flat,smooth,white
edible,flat,smooth,pink
poisonous,flat,smooth,buff
poisonous,convex,scaly,red
edible,flat,scaly,white
edible,convex,scaly,pink
poisonous,convex,smooth,buff
poisonous,knobbed,grooves,white
poisonous,flat,smooth,gray
poisonous,convex,scaly,brown
edible,knobbed,smooth,red
poisonous,convex,scaly,brown
poisonous,convex,scaly,brown
poisonous,flat,smooth,white
edible,flat,smooth,red
poisonous,flat,smooth,buff
poisonous,bell,smooth,white
edible,flat,fibrous,brown
poisonous,flat,smooth,gray
poisonous,convex,smooth,white
poisonous,flat,scaly,yellow
edible,convex,smooth,buff
edible,flat,scaly,brown
edible,convex,scaly,green
edible,knobbed,smooth,buff
poisonous,convex,smooth,white
poisonous,convex,scaly,brown
edible,convex,scaly,buff
poisonous,flat,scaly,white
poisonous,flat,smooth,buff
poisonous,convex,smooth,gray
edible,knobbed,smooth,brown
poisonous,flat,smooth,gray
edible,knobbed,scaly,pink
poisonous,flat,scaly,buff
poisonous,convex,scaly,brown
poisonous,flat,scaly,yellow
poisonous,convex,smooth,buff
edible,knobbed,fibrous,cinnamon
poisonous,flat,smooth,gray
poisonous,flat,smooth,white
poisonous,bell,smooth,buff
poisonous,bell,smooth,pink
poisonous,flat,smooth,white
edible,convex,scaly,brown
poisonous,convex,scaly,brown
poisonous,convex,scaly,gray
edible,convex,smooth,buff
poisonous,convex,scaly,brown
poisonous,convex,smooth,buff
poisonous,flat,smooth,pink
poisonous,convex,scaly,brown
poisonous,convex,smooth,white
poisonous,flat,smooth,white
edible,flat,scaly,green
poisonous,flat,smooth,white
poisonous,flat,smooth,white
edible,convex,scaly,white
poisonous,convex,scaly,brown
edible,knobbed,scaly,buff
poisonous,convex,scaly,brown
poisonous,convex,scaly,brown
poisonous,convex,smooth,buff
edible,flat,scaly,green
poisonous,bell,smooth,pink
poisonous,convex,smooth,buff
edible,flat,scaly,cinnamon
edible,convex,scaly,purple
poisonous,convex,smooth,buff
edible,convex,scaly,white
poisonous,convex,scaly,brown
edible,convex,smooth,pink
poisonous,flat,smooth,pink
poisonous,flat,scaly,brown
poisonous,flat,scaly,yellow
poisonous,flat,smooth,white
poisonous,convex,scaly,gray
edible,flat,scaly,red
poisonous,flat,smooth,buff
poisonous,bell,smooth,pink
poisonous,convex,scaly,brown
poisonous,convex,smooth,buff
poisonous,convex,scaly,yellow
poisonous,bell,scaly,white
edible,flat,scaly,brown
poisonous,flat,fibrous,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,convex,smooth,gray
poisonous,convex,scaly,red
poisonous,convex,scaly,yellow
poisonous,convex,scaly,brown
poisonous,flat,smooth,white
poisonous,flat,fibrous,gray
edible,flat,fibrous,brown
poisonous,convex,smooth,gray
poisonous,flat,smooth,buff
edible,flat,smooth,red
poisonous,convex,smooth,buff
poisonous,flat,scaly,yellow
poisonous,convex,scaly,brown
poisonous,flat,smooth,white
poisonous,flat,smooth,gray
poisonous,flat,scaly,yellow
edible,flat,fibrous,cinnamon
poisonous,convex,scaly,brown
edible,knobbed,scaly,red
poisonous,convex,scaly,brown
poisonous,flat,smooth,white
poisonous,convex,scaly,red
edible,convex,smooth,brown
poisonous,flat,scaly,gray
poisonous,convex,smooth,white
edible,flat,smooth,red
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
edible,flat,scaly,red
poisonous,flat,smooth,gray
edible,knobbed,smooth,brown
poisonous,flat,scaly,yellow
poisonous,convex,smooth,white
poisonous,convex,scaly,brown
poisonous,flat,scaly,yellow
poisonous,flat,scaly,white
poisonous,convex,scaly,brown
edible,flat,scaly,white
edible,convex,scaly,white
poisonous,convex,scaly,brown
poisonous,flat,smooth,gray
edible,convex,scaly,purple
poisonous,flat,smooth,white
poisonous,convex,scaly,yellow
poisonous,flat,smooth,gray
poisonous,flat,scaly,yellow
poisonous,convex,fibrous,yellow
poisonous,flat,scaly,yellow
poisonous,convex,smooth,gray
edible,flat,scaly,green
poisonous,flat,smooth,white
edible,knobbed,smooth,brown
poisonous,convex,scaly,brown
poisonous,convex,smooth,gray
poisonous,flat,scaly,yellow
poisonous,bell,smooth,white
poisonous,convex,scaly,brown
poisonous,bell,smooth,buff
poisonous,flat,fibrous,yellow
poisonous,convex,scaly,gray
edible,convex,scaly,red
edible,knobbed,smooth,buff
poisonous,convex,scaly,brown
edible,convex,smooth,red
poisonous,flat,smooth,buff
edible,flat,smooth,brown
poisonous,convex,scaly,red
edible,flat,scaly,buff
poisonous,convex,smooth,gray
poisonous,flat,smooth,buff
poisonous,convex,scaly,brown
poisonous,convex,scaly,red
poisonous,flat,scaly,yellow
poisonous,convex,scaly,brown
poisonous,convex,scaly,brown
poisonous,flat,smooth,gray
edible,convex,scaly,pink
edible,convex,scaly,purple
poisonous,flat,scaly,yellow
poisonous,convex,smooth,gray
poisonous,convex,scaly,brown
poisonous,flat,smooth,gray
poisonous,convex,smooth,buff
poisonous,convex,fibrous,yellow
poisonous,bell,smooth,white
edible,knobbed,scaly,brown
poisonous,convex,scaly,red
poisonous,flat,scaly,yellow
edible,convex,scaly,buff
poisonous,convex,smooth,buff
poisonous,flat,smooth,gray
poisonous,flat,smooth,buff
poisonous,flat,scaly,yellow
poisonous,convex,scaly,brown
poisonous,flat,smooth,white
edible,knobbed,scaly,brown
edible,convex,smooth,red
edible,convex,scaly,white
poisonous,flat,smooth,buff
poisonous,flat,smooth,gray
edible,flat,smooth,red
poisonous,flat,scaly,yellow
poisonous,convex,scaly,brown
poisonous,flat,smooth,white
poisonous,flat,scaly,gray
edible,convex,fibrous,brown
poisonous,flat,scaly,yellow
poisonous,convex,smooth,white
edible,convex,smooth,buff
edible,convex,smooth,pink
poisonous,convex,smooth,gray
poisonous,flat,fibrous,gray
poisonous,convex,smooth,white
poisonous,convex,fibrous,yellow
poisonous,flat,smooth,white
edible,knobbed,scaly,brown
edible,convex,scaly,pink
poisonous,flat,scaly,yellow
edible,flat,scaly,buff
edible,convex,smooth,red
poisonous,convex,smooth,gray
poisonous,flat,smooth,buff
poisonous,flat,scaly,yellow
poisonous,convex,smooth,buff
poisonous,flat,smooth,white
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,gray
poisonous,flat,fibrous,gray
poisonous,bell,smooth,pink
poisonous,convex,scaly,brown
poisonous,bell,smooth,white
edible,convex,scaly,brown
poisonous,convex,scaly,brown
poisonous,convex,scaly,brown
poisonous,convex,scaly,brown
poisonous,flat,smooth,buff
poisonous,bell,scaly,yellow
poisonous,convex,smooth,gray
edible,flat,scaly,pink
edible,knobbed,smooth,pink
edible,flat,scaly,brown
poisonous,bell,scaly,pink
poisonous,convex,smooth,gray
poisonous,convex,smooth,gray
poisonous,convex,fibrous,yellow
poisonous,convex,scaly,brown
poisonous,flat,scaly,buff
poisonous,convex,smooth,buff
poisonous,bell,smooth,buff
edible,flat,scaly,white
edible,convex,scaly,brown
poisonous,convex,fibrous,yellow
poisonous,flat,smooth,buff
poisonous,flat,scaly,yellow
edible,knobbed,smooth,red
poisonous,flat,fibrous,yellow
poisonous,bell,fibrous,brown
poisonous,convex,scaly,brown
poisonous,flat,scaly,yellow
poisonous,convex,scaly,yellow
poisonous,convex,smooth,gray
poisonous,convex,scaly,brown
edible,convex,scaly,brown
edible,flat,scaly,brown
poisonous,flat,scaly,buff
poisonous,knobbed,fibrous,brown
poisonous,flat,scaly,gray
poisonous,convex,scaly,brown
poisonous,flat,fibrous,gray
poisonous,flat,fibrous,gray
poisonous,convex,smooth,gray
edible,convex,scaly,green
poisonous,convex,scaly,brown
poisonous,flat,smooth,pink
poisonous,convex,scaly,red
poisonous,flat,smooth,buff
poisonous,convex,smooth,buff
edible,knobbed,smooth,red
poisonous,flat,smooth,buff
edible,convex,fibrous,brown
poisonous,flat,scaly,yellow
edible,flat,scaly,white
poisonous,flat,smooth,white
poisonous,flat,smooth,pink
poisonous,flat,scaly,yellow
poisonous,flat,smooth,gray
poisonous,convex,scaly,brown
poisonous,flat,scaly,yellow
poisonous,flat,smooth,gray
poisonous,flat,smooth,white
poisonous,convex,scaly,brown
poisonous,flat,fibrous,yellow
poisonous,convex,scaly,brown
poisonous,bell,scaly,buff
poisonous,flat,scaly,yellow
poisonous,convex,scaly,red
poisonous,convex,scaly,brown
edible,knobbed,scaly,buff
edible,convex,scaly,white
poisonous,flat,smooth,buff
poisonous,flat,scaly,yellow
poisonous,convex,scaly,red
poisonous,flat,smooth,red
poisonous,convex,scaly,red
poisonous,convex,smooth,brown
poisonous,flat,scaly,brown
poisonous,flat,scaly,red
poisonous,knobbed,scaly,brown
poisonous,flat,scaly,red
poisonous,convex,smooth,red
poisonous,flat,scaly,brown
poisonous,flat,scaly,red
poisonous,convex,smooth,red
poisonous,convex,smooth,brown
